packet_id,timestamp,length,direction
1860,157.779114484787,60,-1
1861,157.804048538208,172,1
1862,157.81689262390137,60,-1
1863,157.84907341003418,172,1
1864,157.8492465019226,172,1
1865,157.8526644706726,172,1
1866,157.88702201843262,60,-1
1867,157.8904287815094,172,1
1868,157.89114999771118,60,-1
1869,157.9021577835083,172,1
1870,157.9165964126587,172,1
1871,157.93723797798157,172,1
1872,157.93955183029175,60,-1
1873,157.9511799812317,288,1
1874,157.95203709602356,190,1
1875,157.953200340271,1514,1
1876,157.95352506637573,1514,1
1877,157.95388889312744,1173,1
1878,157.9539122581482,136,1
1879,157.95408129692078,92,1
1880,157.96457719802856,172,1
1881,157.97523546218872,60,-1
1882,157.98074889183044,172,1
1883,157.99476194381714,60,-1
1884,157.995130777359,60,-1
1885,158.00222778320312,172,1
1886,158.01404070854187,172,1
1887,158.01858186721802,60,-1
1888,158.04224824905396,172,1
1889,158.05154061317444,60,-1
1890,158.06289887428284,172,1
1891,158.07711672782898,172,1
1892,158.09119248390198,172,1
1893,158.10105800628662,60,-1
1894,158.10332679748535,146,-1
1895,158.10332798957825,92,-1
1896,158.10483121871948,54,1
1897,158.12636923789978,172,1
1898,158.12831687927246,60,-1
1899,158.14036321640015,172,1
1900,158.15435338020325,172,1
1901,158.17503118515015,172,1
1902,158.17849826812744,60,-1
1903,158.20881152153015,172,1
1904,158.2130811214447,60,-1
1905,158.22412848472595,172,1
1906,158.23901844024658,172,1
1907,158.2510211467743,172,1
1908,158.2623908519745,60,-1
1909,158.28623747825623,172,1
1910,158.2883517742157,60,-1
1911,158.30020260810852,172,1
1912,158.3233551979065,172,1
1913,158.3347179889679,172,1
1914,158.33809614181519,60,-1
1915,158.36299872398376,172,1
1916,158.37180376052856,60,-1
1917,158.38412070274353,172,1
1918,158.39789390563965,172,1
1919,158.41214752197266,172,1
1920,158.4240381717682,60,-1
1921,158.4468400478363,172,1
1922,158.44934964179993,60,-1
1923,158.4608268737793,172,1
1924,158.4748878479004,172,1
1925,158.49568247795105,172,1
1926,158.49821400642395,60,-1
1927,158.53346586227417,60,-1
1928,158.54915642738342,172,1
1929,158.54953026771545,172,1
1930,158.5588231086731,172,1
1931,158.572749376297,172,1
1932,158.58784008026123,60,-1
1933,158.60794353485107,172,1
1934,158.61044311523438,60,-1
1935,158.62205410003662,172,1
1936,158.66013383865356,60,-1
1937,158.72767090797424,172,1
1938,158.7280855178833,172,1
1939,158.72829031944275,172,1
1940,158.72839212417603,172,1
1941,158.7284917831421,172,1
1942,158.7356882095337,172,1
1943,158.76676273345947,60,-1
1944,158.77078366279602,172,1
1945,158.77484774589539,60,-1
1946,158.85929703712463,60,-1
1947,158.8664665222168,172,1
1948,158.86699557304382,172,1
1949,158.8672013282776,172,1
1950,158.86732649803162,172,1
1951,158.86740851402283,172,1
1952,158.8846151828766,172,1
1953,158.89881229400635,172,1
1954,158.9040172100067,60,-1
1955,158.91051197052002,60,-1
1956,158.9223804473877,60,-1
1957,158.9316864013672,172,1
1958,158.93804168701172,60,-1
1959,158.96972107887268,60,-1
1960,158.97101545333862,172,1
1961,158.97415828704834,172,1
1962,158.99188351631165,172,1
1963,159.00636792182922,172,1
1964,159.0087969303131,60,-1
1965,159.0135748386383,60,-1
1966,159.0201427936554,172,1
1967,159.02943301200867,60,-1
1968,159.03400444984436,172,1
1969,159.0435812473297,60,-1
1970,159.05458307266235,172,1
1971,159.05766248703003,60,-1
1972,159.07200288772583,60,-1
1973,159.08283114433289,172,1
1974,159.09154534339905,60,-1
1975,159.11223530769348,172,1
1976,159.1208770275116,60,-1
1977,159.1246681213379,172,1
1978,159.14424848556519,172,1
1979,159.15359663963318,60,-1
1980,159.16205549240112,60,-1
1981,159.1813404560089,60,-1
1982,159.1841220855713,172,1
1983,159.18450951576233,172,1
1984,159.19527459144592,172,1
1985,159.2158989906311,172,1
1986,159.22177267074585,60,-1
1987,159.22628355026245,60,-1
1988,159.2343876361847,60,-1
1989,159.2536871433258,60,-1
1990,159.3297803401947,172,1
1991,159.32999992370605,172,1
1992,159.33008909225464,172,1
1993,159.33019280433655,172,1
1994,159.33028626441956,172,1
1995,159.34212827682495,172,1
1996,159.35615468025208,172,1
1997,159.3673734664917,60,-1
1998,159.37068057060242,172,1
1999,159.37287497520447,60,-1
2000,159.38237142562866,60,-1
2001,159.3936312198639,60,-1
2002,159.40450143814087,172,1
2003,159.41066193580627,60,-1
2004,159.41877269744873,172,1
2005,159.4410424232483,172,1
2006,159.4522361755371,60,-1
2007,159.45474123954773,172,1
2008,159.45705699920654,60,-1
2009,159.47909379005432,60,-1
2010,159.48981308937073,172,1
2011,159.49204444885254,60,-1
2012,159.50352454185486,172,1
2013,159.517427444458,172,1
2014,159.52921414375305,60,-1
2015,159.53190279006958,172,1
2016,159.55288887023926,60,-1
2017,159.56215476989746,60,-1
2018,159.56459307670593,172,1
2019,159.56959748268127,60,-1
2020,159.57005047798157,96,-1
2021,159.57958936691284,172,1
2022,159.60543251037598,172,1
2023,159.61405968666077,172,1
2024,159.61749935150146,60,-1
2025,159.64876556396484,172,1
2026,159.65405774116516,60,-1
2027,159.66277599334717,172,1
2028,159.67797231674194,172,1
2029,159.69159197807312,172,1
2030,159.70054125785828,60,-1
2031,159.7260434627533,172,1
2032,159.7296438217163,60,-1
2033,159.7403552532196,172,1
2034,159.7609612941742,172,1
2035,159.7746512889862,172,1
2036,159.77845978736877,60,-1
2037,159.80312085151672,172,1
2038,159.8115725517273,60,-1
2039,159.82387351989746,172,1
2040,159.83896207809448,172,1
2041,159.8526029586792,172,1
2042,159.8619863986969,60,-1
2043,159.88674902915955,172,1
2044,159.8904845714569,60,-1
2045,159.90097737312317,172,1
2046,159.91454458236694,172,1
2047,159.9433319568634,60,-1
2048,159.9550564289093,172,1
2049,159.96028661727905,434,-1
2050,159.966490983963,172,1
2051,159.96667981147766,136,1
2052,159.97113871574402,92,1
2053,159.98004722595215,712,-1
2054,159.986319065094,79,1
2055,160.00415349006653,60,-1
2056,160.00884532928467,60,-1
2057,160.01093697547913,95,-1
2058,160.01649379730225,54,1
2059,160.01764798164368,74,1
2060,160.06428742408752,66,-1
2061,160.07325744628906,54,1
2062,160.07468938827515,312,1
2063,160.1152982711792,60,-1
2064,160.12001490592957,60,-1
2065,160.12134981155396,191,-1
2066,160.12271738052368,54,1
2067,160.1230742931366,105,1
2068,160.20539832115173,60,-1
2069,160.21037030220032,809,1
2070,160.25213599205017,60,-1
2071,160.25658583641052,419,-1
2072,160.25866889953613,85,1
2073,160.25892615318298,54,1
2074,160.3003888130188,60,-1
2075,160.3046989440918,60,-1
2076,160.30530333518982,54,1
2077,160.51914739608765,288,1
2078,160.51938676834106,190,1
2079,160.5196988582611,1514,1
2080,160.51972198486328,1514,1
2081,160.51973938941956,1169,1
2082,160.5197558403015,136,1
2083,160.5198473930359,92,1
2084,160.5570502281189,60,-1
2085,160.56303071975708,60,-1
2086,160.5630326271057,60,-1
2087,160.77122020721436,146,-1
2088,160.77157187461853,92,-1
2089,160.77770018577576,54,1
2090,160.77785396575928,54,1
2091,160.85527110099792,460,-1
2092,160.85974526405334,54,1
2093,160.86478233337402,74,1
2094,160.9022343158722,66,-1
2095,160.9065968990326,54,1
2096,160.91144180297852,312,1
2097,160.9459512233734,60,-1
2098,160.96300625801086,60,-1
2099,160.96339654922485,191,-1
2100,160.9662389755249,54,1
2101,160.96663117408752,105,1
2102,161.00393509864807,1514,-1
2103,161.0040454864502,1514,-1
2104,161.00415205955505,1514,-1
2105,161.00427389144897,1514,-1
2106,161.00439524650574,1514,-1
2107,161.00451946258545,1514,-1
2108,161.00471758842468,1514,-1
2109,161.00494956970215,1514,-1
2110,161.00527501106262,1514,-1
2111,161.00559616088867,1514,-1
2112,161.00907278060913,54,1
2113,161.009370803833,54,1
2114,161.00953006744385,54,1
2115,161.01046895980835,54,1
2116,161.01062607765198,54,1
2117,161.011568069458,54,1
2118,161.01164603233337,54,1
2119,161.0125768184662,54,1
2120,161.0126597881317,54,1
2121,161.01365733146667,54,1
2122,161.0470995903015,1514,-1
2123,161.04746460914612,1514,-1
2124,161.04947566986084,54,1
2125,161.04971170425415,54,1
2126,161.05174565315247,1514,-1
2127,161.05201649665833,1514,-1
2128,161.05227732658386,1514,-1
2129,161.0524401664734,1514,-1
2130,161.05257558822632,1514,-1
2131,161.05277371406555,1514,-1
2132,161.05296564102173,1514,-1
2133,161.05314445495605,532,-1
2134,161.0542905330658,54,1
2135,161.06242775917053,54,1
2136,161.06268954277039,54,1
2137,161.0628137588501,54,1
2138,161.06293892860413,54,1
2139,161.0630600452423,96,1
2140,161.06353664398193,60,-1
2141,161.06506657600403,782,1
2142,161.06540822982788,74,1
2143,161.10368251800537,66,-1
2144,161.10551571846008,60,-1
2145,161.10859394073486,54,1
2146,161.11027026176453,419,-1
2147,161.1104862689972,312,1
2148,161.11251664161682,85,1
2149,161.11275339126587,54,1
2150,161.14428639411926,60,-1
2151,161.1498100757599,60,-1
2152,161.14981293678284,191,-1
2153,161.15129828453064,54,1
2154,161.15165829658508,60,-1
2155,161.1538507938385,105,1
2156,161.1539785861969,54,1
2157,161.1594111919403,60,-1
2158,161.24616169929504,60,-1
2159,161.2481017112732,784,1
2160,161.2839014530182,60,-1
2161,161.2884659767151,419,-1
2162,161.29707837104797,85,1
2163,161.29749250411987,54,1
2164,161.33275365829468,60,-1
2165,161.33698391914368,60,-1
2166,161.35471892356873,286,1
2167,161.35543203353882,190,1
2168,161.35549116134644,1514,1
2169,161.35551691055298,1514,1
2170,161.35553669929504,1174,1
2171,161.35555338859558,136,1
2172,161.35564708709717,92,1
2173,161.35574412345886,54,1
2174,161.3563940525055,287,1
2175,161.35727047920227,190,1
2176,161.35849261283875,1514,1
2177,161.39305424690247,60,-1
2178,161.39305663108826,60,-1
2179,161.39458346366882,1514,1
2180,161.3960325717926,1290,1
2181,161.39924716949463,60,-1
2182,161.39924931526184,60,-1
2183,161.4003291130066,60,-1
2184,161.40033054351807,60,-1
2185,161.40033197402954,60,-1
2186,161.40033316612244,60,-1
2187,161.4003345966339,60,-1
2188,161.4003357887268,60,-1
2189,161.43276357650757,60,-1
2190,161.4396677017212,60,-1
2191,161.50806427001953,146,-1
2192,161.50841283798218,92,-1
2193,161.5129086971283,54,1
2194,161.5510597229004,146,-1
2195,161.5510618686676,92,-1
2196,161.5557825565338,54,1
2197,161.91925740242004,475,-1
2198,161.93442344665527,74,1
2199,161.95749735832214,54,1
2200,161.96039509773254,146,-1
2201,161.9607720375061,92,-1
2202,161.96175241470337,54,1
2203,161.96202683448792,54,1
2204,161.97386574745178,66,-1
2205,161.97514533996582,54,1
2206,161.9766709804535,312,1
2207,162.01517343521118,60,-1
2208,162.0198028087616,60,-1
2209,162.02034902572632,191,-1
2210,162.02169752120972,54,1
2211,162.02189683914185,105,1
2212,162.1060061454773,60,-1
2213,162.1113681793213,796,1
2214,162.1514048576355,60,-1
2215,162.15760850906372,419,-1
2216,162.15942120552063,85,1
2217,162.15959095954895,54,1
2218,162.19946789741516,60,-1
2219,162.20378589630127,60,-1
2220,162.20405745506287,54,1
2221,165.18119931221008,288,1
2222,165.18251061439514,190,1
2223,165.18282771110535,1514,1
2224,165.1831648349762,1514,1
2225,165.18458104133606,1174,1
2226,165.18801140785217,136,1
2227,165.1885015964508,92,1
2228,165.21971011161804,60,-1
2229,165.22554969787598,60,-1
2230,165.22650814056396,60,-1
2231,165.22650957107544,60,-1
2232,165.22953176498413,60,-1
2233,165.22953343391418,60,-1
2234,165.29781651496887,288,1
2235,165.29822158813477,190,1
2236,165.29909467697144,1514,1
2237,165.2991282939911,1514,1
2238,165.29914474487305,1294,1
2239,165.3529016971588,60,-1
2240,165.35290360450745,146,-1
2241,165.35290622711182,92,-1
2242,165.35290718078613,60,-1
2243,165.437091588974,54,1
2244,165.43941926956177,92,-1
2245,165.44084906578064,54,1
2246,165.50841331481934,146,-1
2247,165.50841879844666,92,-1
2248,165.56862092018127,54,1
2249,165.56884288787842,54,1
2250,165.70650172233582,641,1
2251,165.75073790550232,190,1
2252,165.75168013572693,1514,1
2253,165.75173997879028,1514,1
2254,165.7517728805542,1169,1
2255,165.7518036365509,136,1
2256,165.751948595047,92,1
2257,165.78896355628967,60,-1
2258,165.79511213302612,60,-1
2259,165.79511713981628,60,-1
2260,165.91944575309753,146,-1
2261,165.91977906227112,92,-1
2262,165.92469573020935,54,1
2263,165.92495393753052,54,1
2264,180.00213098526,100,-1
2265,180.00754523277283,54,1
2266,180.01211309432983,100,1
2267,180.09966254234314,60,-1
